date,time,cash_type,card,price,coffee_name
2024-11-05,11:50,card,ANON-0000-0000-0070,3.576,Latte
2024-11-05,10:55,card,ANON-0000-0000-0324,3.576,Cappuccino
2024-11-05,09:27,card,ANON-0000-0000-0751,3.576,Cappuccino
2024-11-05,17:20,card,ANON-0000-0000-0896,3.576,Cappuccino
2024-11-05,12:40,cash,,3.086,Americano with Milk
2024-11-05,15:41,cash,,2.596,Cortado
2024-11-05,19:10,card,ANON-0000-0000-0008,3.576,Cappuccino
2024-11-05,15:08,card,ANON-0000-0000-0866,2.596,Americano
2024-11-05,14:57,card,ANON-0000-0000-0721,3.576,Cappuccino
2024-11-05,11:06,card,ANON-0000-0000-1153,2.596,Cortado
2024-11-05,20:50,card,ANON-0000-0000-0989,3.086,Americano with Milk
2024-11-05,08:46,card,ANON-0000-0000-0021,3.086,Americano with Milk
2024-11-05,14:16,card,ANON-0000-0000-0980,3.576,Hot Chocolate
2024-11-05,18:21,card,ANON-0000-0000-0682,2.596,Cortado
2024-11-05,18:01,card,ANON-0000-0000-0342,3.086,Americano with Milk
2024-11-05,09:19,card,ANON-0000-0000-0826,1.986,Espresso
2024-11-06,09:25,card,ANON-0000-0000-1040,3.576,Cappuccino
2024-11-06,13:54,card,ANON-0000-0000-0852,3.576,Latte
2024-11-06,14:22,cash,,2.596,Cortado
2024-11-06,19:33,card,ANON-0000-0000-0499,3.576,Latte
2024-11-06,09:47,card,ANON-0000-0000-0910,3.086,Americano with Milk
2024-11-06,14:27,card,ANON-0000-0000-0109,2.596,Cortado
2024-11-06,17:22,cash,,1.986,Espresso
2024-11-06,15:33,card,ANON-0000-0000-0767,3.576,Latte
2024-11-06,12:09,cash,,3.576,Cappuccino
2024-11-06,20:58,card,ANON-0000-0000-0913,2.596,Cortado
2024-11-06,20:18,card,ANON-0000-0000-1107,2.596,Americano
2024-11-06,08:53,card,ANON-0000-0000-1190,2.596,Cortado
2024-11-06,13:28,card,ANON-0000-0000-0660,3.576,Cappuccino
2024-11-06,14:25,card,ANON-0000-0000-0292,3.576,Cocoa
2024-11-06,18:02,card,ANON-0000-0000-0665,3.086,Americano with Milk
2024-11-06,09:18,card,ANON-0000-0000-0549,3.086,Americano with Milk
2024-11-06,17:08,cash,,3.576,Cocoa
2024-11-06,16:25,card,ANON-0000-0000-0330,3.576,Latte
2024-11-06,10:48,card,ANON-0000-0000-1186,3.576,Latte
2024-11-07,08:14,card,ANON-0000-0000-0567,3.576,Cappuccino
2024-11-07,12:32,card,ANON-0000-0000-0191,2.596,Cortado
2024-11-07,20:34,card,ANON-0000-0000-0631,3.576,Latte
2024-11-07,11:36,card,ANON-0000-0000-0567,3.576,Cappuccino
2024-11-07,10:13,card,ANON-0000-0000-0599,3.086,Americano with Milk
2024-11-07,09:59,card,ANON-0000-0000-0982,2.596,Americano
2024-11-07,12:58,card,ANON-0000-0000-0151,3.576,Latte
2024-11-07,11:23,card,ANON-0000-0000-0968,2.596,Cortado
2024-11-07,11:31,card,ANON-0000-0000-1074,3.576,Cappuccino
2024-11-07,15:18,card,ANON-0000-0000-0367,2.596,Cortado
2024-11-07,14:22,card,ANON-0000-0000-0345,3.576,Cocoa
2024-11-07,20:23,card,ANON-0000-0000-0302,2.596,Cortado
2024-11-07,09:27,card,ANON-0000-0000-0213,3.086,Americano with Milk
2024-11-07,09:27,card,ANON-0000-0000-0356,2.596,Americano
2024-11-07,09:47,card,ANON-0000-0000-0443,2.596,Americano
2024-11-07,15:36,card,ANON-0000-0000-0681,3.086,Americano with Milk
2024-11-07,08:33,card,ANON-0000-0000-0444,3.576,Latte
2024-11-07,08:37,card,ANON-0000-0000-0068,3.576,Latte
2024-11-08,14:17,card,ANON-0000-0000-0882,2.596,Americano
2024-11-08,09:22,card,ANON-0000-0000-0144,3.576,Latte
2024-11-08,10:55,card,ANON-0000-0000-0403,3.086,Americano with Milk
2024-11-08,09:06,card,ANON-0000-0000-0267,2.596,Cortado
2024-11-08,15:44,card,ANON-0000-0000-0146,3.576,Latte
2024-11-08,16:07,card,ANON-0000-0000-0633,3.576,Latte
2024-11-08,15:24,card,ANON-0000-0000-0150,3.576,Cappuccino
2024-11-08,09:00,card,ANON-0000-0000-0719,3.576,Latte
2024-11-08,09:48,card,ANON-0000-0000-0604,2.596,Americano
2024-11-08,10:19,cash,,2.596,Americano
2024-11-08,13:12,card,ANON-0000-0000-1079,3.576,Cocoa
2024-11-08,12:57,card,ANON-0000-0000-0956,3.576,Cappuccino
2024-11-08,14:44,card,ANON-0000-0000-0934,2.596,Americano
2024-11-08,14:58,card,ANON-0000-0000-0780,3.576,Hot Chocolate
2024-11-08,17:30,card,ANON-0000-0000-0231,3.576,Cappuccino
2024-11-09,08:11,card,ANON-0000-0000-0937,3.576,Cappuccino
2024-11-09,12:28,card,ANON-0000-0000-0685,3.576,Cappuccino
2024-11-09,09:23,card,ANON-0000-0000-0035,3.086,Americano with Milk
2024-11-09,16:18,card,ANON-0000-0000-0208,3.086,Americano with Milk
2024-11-09,08:37,card,ANON-0000-0000-0990,2.596,Americano
2024-11-10,11:00,card,ANON-0000-0000-0063,2.596,Americano
2024-11-10,16:31,card,ANON-0000-0000-0795,2.596,Americano
2024-11-10,15:24,cash,,3.086,Americano with Milk
2024-11-10,17:56,card,ANON-0000-0000-0187,3.576,Hot Chocolate
2024-11-10,11:44,card,ANON-0000-0000-0516,2.596,Americano
2024-11-10,10:32,card,ANON-0000-0000-0654,3.576,Latte
2024-11-10,09:37,card,ANON-0000-0000-0506,2.596,Cortado
2024-11-10,14:47,card,ANON-0000-0000-0018,2.596,Cortado
2024-11-10,09:10,card,ANON-0000-0000-0052,2.596,Cortado
2024-11-10,10:36,card,ANON-0000-0000-0441,2.596,Cortado
2024-11-10,09:19,card,ANON-0000-0000-0765,3.086,Americano with Milk
2024-11-10,11:18,card,ANON-0000-0000-0311,2.596,Americano
2024-11-10,15:09,cash,,2.596,Cortado
2024-11-11,08:05,card,ANON-0000-0000-0298,2.596,Americano
2024-11-11,10:11,card,ANON-0000-0000-0780,3.576,Latte
2024-11-11,13:10,card,ANON-0000-0000-1024,2.596,Americano
2024-11-11,09:03,card,ANON-0000-0000-1083,3.576,Cappuccino
2024-11-11,09:37,cash,,1.986,Espresso
2024-11-11,16:34,card,ANON-0000-0000-0804,3.576,Latte
2024-11-11,12:12,card,ANON-0000-0000-0655,3.086,Americano with Milk
2024-11-11,17:55,card,ANON-0000-0000-0851,3.576,Latte
2024-11-11,11:06,card,ANON-0000-0000-0186,1.986,Espresso
2024-11-11,08:38,card,ANON-0000-0000-0642,3.576,Cappuccino
2024-11-11,12:41,card,ANON-0000-0000-0292,2.596,Americano
2024-11-11,11:17,card,ANON-0000-0000-0213,1.986,Espresso
2024-11-11,09:29,card,ANON-0000-0000-0364,3.086,Americano with Milk
2024-11-11,11:49,card,ANON-0000-0000-0892,2.596,Americano
2024-11-12,10:51,card,ANON-0000-0000-0685,2.596,Americano
2024-11-12,07:15,card,ANON-0000-0000-0523,3.576,Latte
2024-11-12,14:33,card,ANON-0000-0000-1056,3.576,Cappuccino
2024-11-12,13:37,card,ANON-0000-0000-0790,2.596,Americano
2024-11-12,15:54,card,ANON-0000-0000-0093,3.576,Hot Chocolate
2024-11-12,10:13,card,ANON-0000-0000-0183,1.986,Espresso
2024-11-12,13:27,card,ANON-0000-0000-0582,3.086,Americano with Milk
2024-11-12,10:03,card,ANON-0000-0000-0425,3.086,Americano with Milk
2024-11-12,11:45,card,ANON-0000-0000-0937,3.086,Americano with Milk
2024-11-12,18:29,card,ANON-0000-0000-0271,3.576,Latte
2024-11-12,09:04,card,ANON-0000-0000-0118,3.086,Americano with Milk
2024-11-12,15:38,card,ANON-0000-0000-0992,2.596,Americano
2024-11-12,14:18,card,ANON-0000-0000-0426,3.576,Latte
2024-11-12,16:40,card,ANON-0000-0000-0146,3.576,Latte
2024-11-12,12:26,card,ANON-0000-0000-0704,3.576,Cappuccino
2024-11-13,17:47,card,ANON-0000-0000-0504,3.086,Americano with Milk
2024-11-13,08:00,card,ANON-0000-0000-0887,3.576,Cappuccino
2024-11-13,14:39,card,ANON-0000-0000-0108,3.086,Americano with Milk
2024-11-13,15:47,card,ANON-0000-0000-1152,2.596,Americano
2024-11-13,13:58,card,ANON-0000-0000-0261,3.576,Cappuccino
2024-11-13,17:36,card,ANON-0000-0000-0312,3.086,Americano with Milk
2024-11-13,17:09,card,ANON-0000-0000-0940,3.086,Americano with Milk
2024-11-13,13:09,card,ANON-0000-0000-0013,2.596,Cortado
2024-11-13,12:19,card,ANON-0000-0000-0446,2.596,Americano
2024-11-13,10:53,card,ANON-0000-0000-0887,3.576,Hot Chocolate
2024-11-13,12:43,card,ANON-0000-0000-0516,3.576,Hot Chocolate
2024-11-13,08:06,card,ANON-0000-0000-0074,3.576,Cappuccino
2024-11-13,09:29,card,ANON-0000-0000-0269,3.576,Latte
2024-11-13,16:27,card,ANON-0000-0000-0597,3.576,Cappuccino
2024-11-13,17:42,card,ANON-0000-0000-0028,3.576,Latte
2024-11-13,10:15,card,ANON-0000-0000-1185,3.576,Latte
2024-11-14,09:30,card,ANON-0000-0000-1084,3.576,Cappuccino
2024-11-14,08:22,card,ANON-0000-0000-0299,2.596,Americano
2024-11-14,16:05,card,ANON-0000-0000-0837,3.576,Cappuccino
2024-11-14,19:29,card,ANON-0000-0000-0662,3.576,Cappuccino
2024-11-14,11:02,card,ANON-0000-0000-0056,3.086,Americano with Milk
2024-11-14,15:54,card,ANON-0000-0000-1138,3.576,Latte
2024-11-14,08:51,card,ANON-0000-0000-0168,3.576,Cocoa
2024-11-14,11:43,card,ANON-0000-0000-0969,3.576,Hot Chocolate
2024-11-14,08:13,card,ANON-0000-0000-1055,2.596,Americano
2024-11-14,17:24,card,ANON-0000-0000-1100,2.596,Cortado
2024-11-14,10:36,card,ANON-0000-0000-0515,2.596,Americano
2024-11-14,09:11,cash,,3.576,Cocoa
2024-11-14,07:20,card,ANON-0000-0000-1088,2.596,Americano
2024-11-14,09:30,card,ANON-0000-0000-1034,3.576,Latte
2024-11-14,10:32,card,ANON-0000-0000-0319,1.986,Espresso
2024-11-14,13:25,card,ANON-0000-0000-0594,2.596,Americano
2024-11-14,13:33,card,ANON-0000-0000-0709,2.596,Americano
2024-11-14,15:47,card,ANON-0000-0000-1020,3.086,Americano with Milk
2024-11-14,18:16,card,ANON-0000-0000-0781,3.576,Cappuccino
2024-11-14,16:28,card,ANON-0000-0000-0751,2.596,Cortado
2024-11-15,12:14,card,ANON-0000-0000-0018,3.576,Cappuccino
2024-11-15,08:31,card,ANON-0000-0000-1127,3.576,Latte
2024-11-15,08:23,card,ANON-0000-0000-0034,3.086,Americano with Milk
2024-11-15,17:51,card,ANON-0000-0000-0029,3.576,Cappuccino
2024-11-15,10:57,card,ANON-0000-0000-0119,1.986,Espresso
2024-11-15,10:17,card,ANON-0000-0000-0930,3.086,Americano with Milk
2024-11-15,12:13,card,ANON-0000-0000-0581,2.596,Americano
2024-11-15,12:19,card,ANON-0000-0000-1027,1.986,Espresso
2024-11-15,09:04,card,ANON-0000-0000-0284,2.596,Americano
2024-11-15,16:52,card,ANON-0000-0000-0719,3.576,Cocoa
2024-11-15,10:59,card,ANON-0000-0000-1163,1.986,Espresso
2024-11-15,18:06,card,ANON-0000-0000-1062,3.576,Cappuccino
2024-11-15,08:41,card,ANON-0000-0000-0290,3.576,Cappuccino
2024-11-15,14:53,card,ANON-0000-0000-0789,3.086,Americano with Milk
2024-11-15,09:18,card,ANON-0000-0000-0551,3.576,Cappuccino
2024-11-15,09:24,card,ANON-0000-0000-0522,3.086,Americano with Milk
2024-11-15,12:58,card,ANON-0000-0000-0426,3.576,Cappuccino
2024-11-16,10:57,card,ANON-0000-0000-0194,3.576,Cappuccino
2024-11-16,11:45,cash,,3.086,Americano with Milk
2024-11-16,17:07,card,ANON-0000-0000-0812,2.596,Cortado
2024-11-16,18:41,card,ANON-0000-0000-0136,3.576,Cappuccino
2024-11-16,15:25,card,ANON-0000-0000-0468,3.576,Latte
2024-11-16,13:57,card,ANON-0000-0000-0935,2.596,Americano
2024-11-16,10:33,card,ANON-0000-0000-0770,3.576,Latte
2024-11-16,08:01,card,ANON-0000-0000-0496,3.576,Hot Chocolate
2024-11-16,08:31,card,ANON-0000-0000-0777,3.576,Latte
2024-11-16,09:12,cash,,3.576,Hot Chocolate
2024-11-17,13:11,card,ANON-0000-0000-0922,3.086,Americano with Milk
2024-11-17,08:53,card,ANON-0000-0000-0139,3.576,Cappuccino
2024-11-17,16:08,card,ANON-0000-0000-1133,1.986,Espresso
2024-11-17,12:23,card,ANON-0000-0000-0941,3.576,Cappuccino
2024-11-17,13:58,card,ANON-0000-0000-1035,2.596,Americano
2024-11-17,10:28,card,ANON-0000-0000-0489,3.086,Americano with Milk
2024-11-18,16:25,card,ANON-0000-0000-0827,3.576,Cappuccino
2024-11-18,13:47,card,ANON-0000-0000-0372,3.086,Americano with Milk
2024-11-18,09:44,card,ANON-0000-0000-1063,2.596,Americano
2024-11-18,14:55,card,ANON-0000-0000-0665,2.596,Americano
2024-11-18,13:35,card,ANON-0000-0000-0724,3.086,Americano with Milk
2024-11-18,11:21,card,ANON-0000-0000-0317,2.596,Americano
2024-11-18,13:22,card,ANON-0000-0000-0493,3.576,Latte
2024-11-18,11:24,cash,,3.086,Americano with Milk
2024-11-18,16:37,card,ANON-0000-0000-1045,3.576,Latte
2024-11-18,16:29,card,ANON-0000-0000-0745,2.596,Americano
2024-11-18,07:35,card,ANON-0000-0000-0088,3.576,Latte
2024-11-18,13:32,card,ANON-0000-0000-1056,2.596,Americano
2024-11-18,16:03,card,ANON-0000-0000-1086,3.576,Latte
2024-11-18,11:03,card,ANON-0000-0000-0254,3.086,Americano with Milk
2024-11-18,10:44,card,ANON-0000-0000-0693,3.576,Latte
2024-11-18,18:36,card,ANON-0000-0000-0627,3.086,Americano with Milk
2024-11-18,16:38,card,ANON-0000-0000-1042,1.986,Espresso
2024-11-19,09:02,card,ANON-0000-0000-0665,3.576,Cappuccino
2024-11-19,15:08,card,ANON-0000-0000-0978,2.596,Cortado
2024-11-19,11:46,card,ANON-0000-0000-0602,1.986,Espresso
2024-11-19,14:39,card,ANON-0000-0000-0750,3.576,Latte
2024-11-19,13:45,card,ANON-0000-0000-0235,3.576,Latte
2024-11-19,11:05,card,ANON-0000-0000-1139,3.576,Hot Chocolate
2024-11-19,17:37,card,ANON-0000-0000-0735,2.596,Americano
2024-11-19,10:02,card,ANON-0000-0000-0541,3.086,Americano with Milk
2024-11-19,08:49,card,ANON-0000-0000-0911,2.596,Americano
2024-11-19,18:13,card,ANON-0000-0000-1187,3.086,Americano with Milk
2024-11-19,15:02,card,ANON-0000-0000-1064,3.086,Americano with Milk
2024-11-19,08:10,card,ANON-0000-0000-0915,3.086,Americano with Milk
2024-11-19,20:22,card,ANON-0000-0000-1174,2.596,Cortado
2024-11-19,11:55,card,ANON-0000-0000-0410,3.576,Latte
2024-11-19,10:38,card,ANON-0000-0000-0357,3.086,Americano with Milk
2024-11-19,07:56,card,ANON-0000-0000-0154,2.596,Americano
2024-11-19,12:41,card,ANON-0000-0000-0299,2.596,Americano
2024-11-19,10:15,cash,,3.086,Americano with Milk
2024-11-19,13:23,card,ANON-0000-0000-0823,3.086,Americano with Milk
2024-11-19,20:24,card,ANON-0000-0000-0299,3.086,Americano with Milk
2024-11-19,16:05,card,ANON-0000-0000-0838,3.086,Americano with Milk
2024-11-19,11:14,card,ANON-0000-0000-0892,2.596,Americano
2024-11-20,09:15,card,ANON-0000-0000-0759,3.576,Latte
2024-11-20,08:43,cash,,2.596,Americano
2024-11-20,10:52,card,ANON-0000-0000-0371,3.576,Cappuccino
2024-11-20,10:35,card,ANON-0000-0000-0245,2.596,Cortado
2024-11-20,15:06,card,ANON-0000-0000-1180,3.576,Hot Chocolate
2024-11-20,11:17,cash,,3.576,Cappuccino
2024-11-20,10:56,card,ANON-0000-0000-0741,2.596,Americano
2024-11-20,13:02,card,ANON-0000-0000-0309,3.576,Latte
2024-11-20,10:41,card,ANON-0000-0000-0708,2.596,Cortado
2024-11-20,15:37,card,ANON-0000-0000-1079,3.086,Americano with Milk
2024-11-20,10:18,card,ANON-0000-0000-1145,3.576,Cappuccino
2024-11-20,12:00,card,ANON-0000-0000-0802,2.596,Americano
2024-11-20,15:42,card,ANON-0000-0000-0549,3.576,Hot Chocolate
2024-11-20,07:17,card,ANON-0000-0000-0746,3.086,Americano with Milk
2024-11-20,19:31,card,ANON-0000-0000-0052,2.596,Cortado
2024-11-20,10:23,card,ANON-0000-0000-1112,1.986,Espresso
2024-11-20,11:49,card,ANON-0000-0000-1056,2.596,Americano
2024-11-20,12:53,cash,,2.596,Americano
2024-11-20,14:39,card,ANON-0000-0000-0721,1.986,Espresso
2024-11-21,17:34,card,ANON-0000-0000-0490,3.576,Latte
2024-11-21,16:44,card,ANON-0000-0000-1089,3.576,Cocoa
2024-11-21,20:32,card,ANON-0000-0000-1165,3.086,Americano with Milk
2024-11-21,09:16,card,ANON-0000-0000-1040,3.576,Latte
2024-11-21,13:17,card,ANON-0000-0000-0357,3.576,Cocoa
2024-11-21,08:00,cash,,1.986,Espresso
2024-11-21,15:08,card,ANON-0000-0000-0081,3.576,Cocoa
2024-11-21,20:48,card,ANON-0000-0000-0621,3.086,Americano with Milk
2024-11-21,17:02,card,ANON-0000-0000-0119,3.576,Latte
2024-11-21,18:44,card,ANON-0000-0000-0870,3.576,Hot Chocolate
2024-11-21,19:21,card,ANON-0000-0000-1150,3.086,Americano with Milk
2024-11-21,17:21,cash,,2.596,Americano
2024-11-21,14:24,card,ANON-0000-0000-0621,3.086,Americano with Milk
2024-11-21,20:21,cash,,2.596,Cortado
2024-11-21,17:01,card,ANON-0000-0000-0934,3.576,Latte
2024-11-21,08:07,card,ANON-0000-0000-0870,3.086,Americano with Milk
2024-11-22,10:21,card,ANON-0000-0000-0543,1.986,Espresso
2024-11-22,12:32,card,ANON-0000-0000-0928,3.576,Latte
2024-11-22,19:29,card,ANON-0000-0000-0931,3.576,Latte
2024-11-22,11:56,cash,,3.576,Latte
2024-11-22,15:12,card,ANON-0000-0000-0794,3.576,Latte
2024-11-22,16:13,card,ANON-0000-0000-0207,3.576,Cocoa
2024-11-22,15:42,card,ANON-0000-0000-0162,3.576,Latte
2024-11-22,20:24,card,ANON-0000-0000-0113,2.596,Americano
2024-11-22,13:02,card,ANON-0000-0000-0409,3.576,Cocoa
2024-11-22,11:34,card,ANON-0000-0000-0926,3.576,Latte
2024-11-22,15:18,card,ANON-0000-0000-0999,2.596,Americano
2024-11-22,13:19,cash,,3.086,Americano with Milk
2024-11-22,10:52,card,ANON-0000-0000-0597,1.986,Espresso
2024-11-22,10:50,card,ANON-0000-0000-0170,3.576,Hot Chocolate
2024-11-22,16:16,card,ANON-0000-0000-0870,3.576,Cappuccino
2024-11-22,16:21,card,ANON-0000-0000-0653,3.086,Americano with Milk
2024-11-22,12:04,card,ANON-0000-0000-0420,3.086,Americano with Milk
2024-11-22,08:03,card,ANON-0000-0000-0934,3.576,Hot Chocolate
2024-11-22,15:26,card,ANON-0000-0000-0786,3.576,Latte
2024-11-23,12:18,card,ANON-0000-0000-0832,1.986,Espresso
2024-11-23,13:40,card,ANON-0000-0000-1175,3.576,Cocoa
2024-11-23,10:51,card,ANON-0000-0000-1140,3.576,Cappuccino
2024-11-23,13:39,card,ANON-0000-0000-0693,1.986,Espresso
2024-11-23,19:55,card,ANON-0000-0000-1108,3.576,Cocoa
2024-11-23,17:56,card,ANON-0000-0000-0372,2.596,Americano
2024-11-23,08:35,card,ANON-0000-0000-0551,3.576,Cappuccino
2024-11-24,09:25,card,ANON-0000-0000-0134,3.086,Americano with Milk
2024-11-24,12:46,cash,,3.576,Hot Chocolate
2024-11-24,13:16,card,ANON-0000-0000-0079,3.576,Cappuccino
2024-11-24,11:58,cash,,3.086,Americano with Milk
2024-11-24,11:47,card,ANON-0000-0000-1054,3.086,Americano with Milk
2024-11-24,07:26,card,ANON-0000-0000-0725,3.576,Cappuccino
2024-11-24,18:58,card,ANON-0000-0000-0293,2.596,Cortado
2024-11-24,13:55,card,ANON-0000-0000-0326,3.086,Americano with Milk
2024-11-24,08:58,card,ANON-0000-0000-0434,3.576,Cappuccino
2024-11-25,09:22,card,ANON-0000-0000-0516,2.596,Cortado
2024-11-25,17:24,card,ANON-0000-0000-0790,3.086,Americano with Milk
2024-11-25,09:58,card,ANON-0000-0000-0363,3.086,Americano with Milk
2024-11-25,19:11,card,ANON-0000-0000-0811,2.596,Cortado
2024-11-25,11:24,card,ANON-0000-0000-0007,2.596,Cortado
2024-11-25,09:15,card,ANON-0000-0000-1109,3.086,Americano with Milk
2024-11-25,15:58,card,ANON-0000-0000-0621,2.596,Cortado
2024-11-25,13:28,card,ANON-0000-0000-1072,3.576,Latte
2024-11-25,10:52,card,ANON-0000-0000-0005,2.596,Americano
2024-11-25,15:06,card,ANON-0000-0000-0163,3.576,Hot Chocolate
2024-11-25,11:56,card,ANON-0000-0000-0913,2.596,Americano
2024-11-25,15:32,card,ANON-0000-0000-1109,2.596,Americano
2024-11-26,14:11,card,ANON-0000-0000-0763,3.086,Americano with Milk
2024-11-26,12:12,card,ANON-0000-0000-0602,3.576,Latte
2024-11-26,08:47,card,ANON-0000-0000-0810,2.596,Cortado
2024-11-26,08:04,card,ANON-0000-0000-0114,3.576,Cappuccino
2024-11-26,08:16,card,ANON-0000-0000-0899,2.596,Cortado
2024-11-26,15:39,card,ANON-0000-0000-1090,2.596,Cortado
2024-11-26,15:17,card,ANON-0000-0000-1028,3.576,Latte
2024-11-26,15:28,card,ANON-0000-0000-0351,3.576,Cappuccino
2024-11-26,09:14,card,ANON-0000-0000-1070,3.576,Latte
2024-11-26,08:04,card,ANON-0000-0000-0039,2.596,Cortado
2024-11-26,12:48,card,ANON-0000-0000-0863,3.576,Latte
2024-11-26,18:07,card,ANON-0000-0000-0252,3.576,Hot Chocolate
2024-11-26,11:03,card,ANON-0000-0000-0810,2.596,Americano
2024-11-26,14:46,card,ANON-0000-0000-0069,2.596,Cortado
2024-11-26,14:18,card,ANON-0000-0000-0526,3.576,Latte
2024-11-26,15:13,card,ANON-0000-0000-0889,2.596,Americano
2024-11-27,16:31,card,ANON-0000-0000-0601,3.576,Cappuccino
2024-11-27,11:21,card,ANON-0000-0000-1114,3.576,Latte
2024-11-27,14:07,card,ANON-0000-0000-0983,3.576,Cappuccino
2024-11-27,12:50,card,ANON-0000-0000-1110,3.576,Latte
2024-11-27,12:47,card,ANON-0000-0000-1090,3.576,Cappuccino
2024-11-27,11:29,card,ANON-0000-0000-0718,2.596,Americano
2024-11-27,09:14,card,ANON-0000-0000-0649,2.596,Cortado
2024-11-27,15:13,card,ANON-0000-0000-0224,3.086,Americano with Milk
2024-11-27,17:12,card,ANON-0000-0000-0543,3.576,Cappuccino
2024-11-27,10:25,card,ANON-0000-0000-0239,3.576,Cocoa
2024-11-27,09:38,card,ANON-0000-0000-0256,3.576,Latte
2024-11-27,12:45,card,ANON-0000-0000-0696,2.596,Cortado
2024-11-27,09:38,card,ANON-0000-0000-0614,3.576,Cappuccino
2024-11-27,12:45,card,ANON-0000-0000-1190,3.576,Latte
2024-11-27,15:08,card,ANON-0000-0000-0456,1.986,Espresso
2024-11-27,08:45,card,ANON-0000-0000-1090,3.576,Cappuccino
2024-11-28,10:20,card,ANON-0000-0000-1095,1.986,Espresso
2024-11-28,20:55,cash,,2.596,Cortado
2024-11-28,13:51,card,ANON-0000-0000-1141,2.596,Cortado
2024-11-28,15:30,card,ANON-0000-0000-0628,3.576,Cappuccino
2024-11-28,08:40,card,ANON-0000-0000-0923,3.086,Americano with Milk
2024-11-28,16:27,card,ANON-0000-0000-1158,2.596,Cortado
2024-11-28,09:19,card,ANON-0000-0000-0779,3.086,Americano with Milk
2024-11-28,10:51,card,ANON-0000-0000-0299,3.576,Hot Chocolate
2024-11-28,08:27,card,ANON-0000-0000-0291,2.596,Americano
2024-11-28,10:05,card,ANON-0000-0000-0746,3.576,Latte
2024-11-29,09:05,card,ANON-0000-0000-0805,2.596,Cortado
2024-11-29,17:03,card,ANON-0000-0000-0045,2.596,Cortado
2024-11-29,20:55,card,ANON-0000-0000-0119,3.576,Latte
2024-11-29,08:36,card,ANON-0000-0000-0339,3.086,Americano with Milk
2024-11-29,08:30,card,ANON-0000-0000-0674,3.086,Americano with Milk
2024-11-29,08:38,card,ANON-0000-0000-0597,3.576,Latte
2024-11-29,14:58,card,ANON-0000-0000-0159,3.576,Cappuccino
2024-11-29,18:50,card,ANON-0000-0000-0806,3.576,Cappuccino
2024-11-29,10:18,card,ANON-0000-0000-0155,2.596,Americano
2024-11-29,11:14,card,ANON-0000-0000-1038,2.596,Americano
2024-11-30,16:39,card,ANON-0000-0000-0756,3.576,Cappuccino
2024-11-30,17:42,card,ANON-0000-0000-0955,1.986,Espresso
2024-11-30,10:56,card,ANON-0000-0000-0640,3.086,Americano with Milk
2024-11-30,10:26,card,ANON-0000-0000-0152,3.576,Cappuccino
2024-11-30,08:20,card,ANON-0000-0000-1066,3.576,Cocoa
2024-12-01,09:21,card,ANON-0000-0000-0868,3.576,Latte
2024-12-01,11:28,card,ANON-0000-0000-0923,3.576,Hot Chocolate
2024-12-01,19:22,cash,,3.086,Americano with Milk
2024-12-01,08:45,card,ANON-0000-0000-0740,2.596,Americano
2024-12-01,07:15,card,ANON-0000-0000-0749,2.596,Americano
2024-12-01,15:34,card,ANON-0000-0000-0024,3.576,Latte
2024-12-01,20:19,card,ANON-0000-0000-0399,3.086,Americano with Milk
2024-12-01,09:49,card,ANON-0000-0000-0111,3.086,Americano with Milk
2024-12-01,15:53,card,ANON-0000-0000-0510,2.596,Americano
2024-12-01,13:39,card,ANON-0000-0000-0351,2.596,Americano
2024-12-02,09:53,card,ANON-0000-0000-0297,2.596,Cortado
2024-12-02,18:43,card,ANON-0000-0000-0716,3.576,Latte
2024-12-02,13:12,card,ANON-0000-0000-0306,2.596,Americano
2024-12-02,13:46,cash,,3.576,Cappuccino
2024-12-02,08:29,card,ANON-0000-0000-0255,3.086,Americano with Milk
2024-12-02,13:45,card,ANON-0000-0000-0352,1.986,Espresso
2024-12-02,14:32,card,ANON-0000-0000-0847,3.086,Americano with Milk
2024-12-02,11:47,card,ANON-0000-0000-0530,3.576,Hot Chocolate
2024-12-02,08:19,card,ANON-0000-0000-1165,3.086,Americano with Milk
